ID,POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,RATEAREA,SFPARKAREA,STREET_NUM,STREETNAME,STREET_SEG,Location
2036,202-02163,202-02160,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,216,02ND ST,135000,"(37.786351, -122.397844)"
2037,202-02162,202-02160,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,216,02ND ST,135000,"(37.786359, -122.397854)"
2038,202-02146,202-02140,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,214,02ND ST,135000,"(37.786372, -122.397871)"
2039,202-02145,202-02140,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,214,02ND ST,135000,"(37.786379, -122.39788)"
2040,202-02144,202-02140,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,214,02ND ST,135000,"(37.786386, -122.397888)"
2041,202-02143,202-02140,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,214,02ND ST,135000,"(37.786392, -122.397895)"
2042,202-02142,202-02140,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,214,02ND ST,135000,"(37.7864, -122.397906)"
2043,463-00414,463-00410,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,41,HAWTHORNE ST,6809000,"(37.78485, -122.397965)"
2044,463-00413,463-00410,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,41,HAWTHORNE ST,6809000,"(37.784857, -122.397974)"
2045,463-00412,463-00410,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,41,HAWTHORNE ST,6809000,"(37.784863, -122.397981)"
2046,463-00396,463-00390,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,39,HAWTHORNE ST,6809000,"(37.784894, -122.39802)"
2047,463-00397,463-00390,7,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,39,HAWTHORNE ST,6809000,"(37.784885, -122.398009)"
2048,463-00398,463-00390,8,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,39,HAWTHORNE ST,6809000,"(37.784877, -122.397999)"
2049,463-00395,463-00390,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,39,HAWTHORNE ST,6809000,"(37.784901, -122.39803)"
2050,324-05073,324-05070,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,507,BATTERY ST,2760000,"(37.79615, -122.400631)"
2051,324-05072,324-05070,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,507,BATTERY ST,2760000,"(37.79614, -122.400628)"
2052,324-05057,324-05050,7,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,505,BATTERY ST,2760000,"(37.79612, -122.400624)"
2053,324-05056,324-05050,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,505,BATTERY ST,2760000,"(37.796113, -122.400623)"
2054,324-05055,324-05050,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,505,BATTERY ST,2760000,"(37.796104, -122.400621)"
2055,324-05054,324-05050,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,505,BATTERY ST,2760000,"(37.796091, -122.400619)"
2056,324-05053,324-05050,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,505,BATTERY ST,2760000,"(37.796083, -122.400617)"
2057,324-05052,324-05050,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,505,BATTERY ST,2760000,"(37.796074, -122.400615)"
2058,606-15343,606-15340,3,Black,MS,N,N,SFMTA,ON,0,MC3, ,1534,PINE ST,10477000,"(37.789563, -122.42148)"
2059,606-15342,606-15340,2,Black,MS,N,N,SFMTA,ON,0,MC3, ,1534,PINE ST,10477000,"(37.789565, -122.421467)"
2060,606-15285,606-15280,5,Black,MS,N,N,SFMTA,ON,0,MC3, ,1528,PINE ST,10477000,"(37.789585, -122.421306)"
2061,606-15284,606-15280,4,Black,MS,N,N,SFMTA,ON,0,MC3, ,1528,PINE ST,10477000,"(37.789587, -122.421294)"
2062,606-15283,606-15280,3,Black,MS,N,N,SFMTA,ON,0,MC3, ,1528,PINE ST,10477000,"(37.789588, -122.421281)"
2063,606-15282,606-15280,2,Black,MS,N,N,SFMTA,ON,0,MC3, ,1528,PINE ST,10477000,"(37.78959, -122.42127)"
2064,606-15204,606-15200,4,Black,MS,N,N,SFMTA,ON,0,MC3, ,1520,PINE ST,10477000,"(37.789607, -122.421137)"
2065,606-15203,606-15200,3,Black,MS,N,N,SFMTA,ON,0,MC3, ,1520,PINE ST,10477000,"(37.789608, -122.421123)"
2066,606-15202,606-15200,2,Black,MS,N,N,SFMTA,ON,0,MC3, ,1520,PINE ST,10477000,"(37.78961, -122.42111)"
2067,606-15186,606-15180,6,Black,MS,N,N,SFMTA,ON,0,MC3, ,1518,PINE ST,10477000,"(37.789613, -122.421088)"
2068,606-15185,606-15180,5,Black,MS,N,N,SFMTA,ON,0,MC3, ,1518,PINE ST,10477000,"(37.789614, -122.421075)"
2069,606-15184,606-15180,4,Black,MS,N,N,SFMTA,ON,0,MC3, ,1518,PINE ST,10477000,"(37.789616, -122.421063)"
2070,606-15183,606-15180,3,Black,MS,N,N,SFMTA,ON,0,MC3, ,1518,PINE ST,10477000,"(37.789617, -122.421052)"
2071,606-15182,606-15180,2,Black,MS,N,N,SFMTA,ON,0,MC3, ,1518,PINE ST,10477000,"(37.789619, -122.421041)"
2072,563-01034,563-01030,4,Black,MS,N,N,SFMTA,ON,0,MC2, ,103,MCALLISTER ST,8890000,"(37.780838, -122.413893)"
2073,563-01033,563-01030,3,Black,MS,N,N,SFMTA,ON,0,MC2, ,103,MCALLISTER ST,8890000,"(37.780839, -122.413882)"
2074,563-01032,563-01030,2,Black,MS,N,N,SFMTA,ON,0,MC2, ,103,MCALLISTER ST,8890000,"(37.780841, -122.413868)"
2075,563-01015,563-01010,5,Black,MS,N,N,SFMTA,ON,0,MC2, ,101,MCALLISTER ST,8890000,"(37.780843, -122.413847)"
2076,563-01014,563-01010,4,Black,MS,N,N,SFMTA,ON,0,MC2, ,101,MCALLISTER ST,8890000,"(37.780845, -122.413836)"
2077,563-01013,563-01010,3,Black,MS,N,N,SFMTA,ON,0,MC2, ,101,MCALLISTER ST,8890000,"(37.780846, -122.413823)"
2078,563-01012,563-01010,2,Black,MS,N,N,SFMTA,ON,0,MC2, ,101,MCALLISTER ST,8890000,"(37.780848, -122.413811)"
2079,204-03030,-,0,Black,SS,N,N,SFMTA,ON,0,MC5,South Embarcadero,303,04TH ST,256000,"(37.781965, -122.400938)"
2080,204-03050,-,0,Black,SS,N,N,SFMTA,ON,0,MC5,South Embarcadero,305,04TH ST,256000,"(37.781952, -122.400921)"
2081,204-03070,-,0,Black,SS,N,N,SFMTA,ON,0,MC5,South Embarcadero,307,04TH ST,256000,"(37.781938, -122.400904)"
2082,445-05166,445-05160,6,Black,MS,N,N,SFMTA,ON,0,MC3, ,516,GREEN ST,6452000,"(37.799671, -122.408088)"
2083,445-05165,445-05160,5,Black,MS,N,N,SFMTA,ON,0,MC3, ,516,GREEN ST,6452000,"(37.799673, -122.408076)"
2084,445-05164,445-05160,4,Black,MS,N,N,SFMTA,ON,0,MC3, ,516,GREEN ST,6452000,"(37.799674, -122.408064)"
2085,661-01243,661-01240,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,124,STEVENSON ST,12166000,"(37.788467, -122.40131)"
2086,661-01242,661-01240,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,124,STEVENSON ST,12166000,"(37.788472, -122.401303)"
2087,501-01208,501-01200,8,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,120,JESSIE ST,7517000,"(37.78801, -122.400954)"
2088,501-01168,501-01160,8,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,116,JESSIE ST,7517000,"(37.788071, -122.400877)"
2089,501-01106,501-01100,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,110,JESSIE ST,7517000,"(37.788225, -122.400682)"
2090,501-01105,501-01100,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,110,JESSIE ST,7517000,"(37.788231, -122.400674)"
2091,501-01104,501-01100,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,110,JESSIE ST,7517000,"(37.788238, -122.400666)"
2092,501-01103,501-01100,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,110,JESSIE ST,7517000,"(37.788246, -122.400656)"
2093,501-01102,501-01100,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,110,JESSIE ST,7517000,"(37.788254, -122.400646)"
2094,501-01085,501-01080,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,108,JESSIE ST,7517000,"(37.788268, -122.400629)"
2095,501-01084,501-01080,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,108,JESSIE ST,7517000,"(37.788273, -122.400621)"
2096,501-01083,501-01080,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,108,JESSIE ST,7517000,"(37.788282, -122.400611)"
2097,501-01082,501-01080,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,108,JESSIE ST,7517000,"(37.78829, -122.4006)"
2098,501-01207,501-01200,7,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,120,JESSIE ST,7517000,"(37.788018, -122.400945)"
2099,525-00408,525-00400,8,Black,MS,Y,N,SFMTA,ON,0,MC5,Downtown,40,KAPLAN LN,7741000,"(37.784955, -122.399125)"
2100,687-00610,-,0,Black,SS,N,N,SFMTA,ON,0,MC3, ,61,TAPIA DR,12375000,"(37.72164, -122.480578)"
2101,444-00102,444-00100,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,10,GRANT AVE,6381000,"(37.787193, -122.40486)"
2102,444-00086,444-00080,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,8,GRANT AVE,6381000,"(37.787175, -122.404856)"
2103,444-00085,444-00080,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,8,GRANT AVE,6381000,"(37.787168, -122.404855)"
2104,444-00084,444-00080,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,8,GRANT AVE,6381000,"(37.787158, -122.404853)"
2105,444-00083,444-00080,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,8,GRANT AVE,6381000,"(37.787149, -122.404851)"
2106,561-00146,561-00140,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,14,MAIN ST,8627000,"(37.792715, -122.396154)"
2107,561-00145,561-00140,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,14,MAIN ST,8627000,"(37.792722, -122.396163)"
2108,561-00144,561-00140,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,14,MAIN ST,8627000,"(37.792729, -122.396172)"
2109,561-00143,561-00140,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,14,MAIN ST,8627000,"(37.792736, -122.39618)"
2110,561-00142,561-00140,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,14,MAIN ST,8627000,"(37.792743, -122.396189)"
2111,561-00120,561-00120,10,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,12,MAIN ST,8627000,"(37.79276, -122.396211)"
2112,561-00129,561-00120,9,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,12,MAIN ST,8627000,"(37.792767, -122.39622)"
2113,561-00128,561-00120,8,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,12,MAIN ST,8627000,"(37.792774, -122.396229)"
2114,561-00127,561-00120,7,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,12,MAIN ST,8627000,"(37.792781, -122.396237)"
2115,561-00126,561-00120,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,12,MAIN ST,8627000,"(37.792788, -122.396246)"
2116,561-00125,561-00120,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,12,MAIN ST,8627000,"(37.792797, -122.396257)"
2117,561-00124,561-00120,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,12,MAIN ST,8627000,"(37.792803, -122.396265)"
2118,561-00123,561-00120,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,12,MAIN ST,8627000,"(37.79281, -122.396273)"
2119,561-00122,561-00120,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,12,MAIN ST,8627000,"(37.792817, -122.396282)"
2120,561-00377,561-00370,7,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,37,MAIN ST,8627000,"(37.792561, -122.395705)"
2121,561-00376,561-00370,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,37,MAIN ST,8627000,"(37.792569, -122.395715)"
2122,561-00375,561-00370,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,37,MAIN ST,8627000,"(37.792576, -122.395723)"
2123,561-00374,561-00370,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,37,MAIN ST,8627000,"(37.792582, -122.395731)"
2124,561-00373,561-00370,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,37,MAIN ST,8627000,"(37.792587, -122.395738)"
2125,561-00372,561-00370,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,37,MAIN ST,8627000,"(37.792594, -122.395746)"
2126,561-00310,561-00310,10,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,31,MAIN ST,8627000,"(37.792608, -122.395764)"
2127,561-00319,561-00310,9,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,31,MAIN ST,8627000,"(37.792616, -122.395774)"
2128,561-00318,561-00310,8,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,31,MAIN ST,8627000,"(37.792622, -122.395781)"
2129,561-00317,561-00310,7,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,31,MAIN ST,8627000,"(37.792629, -122.39579)"
2130,561-00316,561-00310,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,31,MAIN ST,8627000,"(37.792635, -122.395798)"
2131,561-00315,561-00310,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,31,MAIN ST,8627000,"(37.792643, -122.395808)"
2132,561-00314,561-00310,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,31,MAIN ST,8627000,"(37.792649, -122.395815)"
2133,561-00313,561-00310,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,31,MAIN ST,8627000,"(37.792656, -122.395824)"
2134,561-00312,561-00310,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,31,MAIN ST,8627000,"(37.792663, -122.395833)"
2135,359-05320,359-05320,10,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,532,CLAY ST,4085000,"(37.794809, -122.402629)"
2136,359-05329,359-05320,9,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,532,CLAY ST,4085000,"(37.794811, -122.402617)"
2137,359-05328,359-05320,8,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,532,CLAY ST,4085000,"(37.794812, -122.402605)"
2138,359-05327,359-05320,7,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,532,CLAY ST,4085000,"(37.794814, -122.402593)"
2139,359-05326,359-05320,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,532,CLAY ST,4085000,"(37.794816, -122.40258)"
2140,359-05325,359-05320,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,532,CLAY ST,4085000,"(37.794817, -122.402566)"
2141,359-05324,359-05320,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,532,CLAY ST,4085000,"(37.794819, -122.402552)"
2142,359-05323,359-05320,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,532,CLAY ST,4085000,"(37.794821, -122.40254)"
2143,359-05322,359-05320,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,532,CLAY ST,4085000,"(37.794822, -122.402528)"
2144,359-05164,359-05160,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,516,CLAY ST,4084000,"(37.794855, -122.402168)"
2145,359-05163,359-05160,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,516,CLAY ST,4084000,"(37.794856, -122.402155)"
2146,359-05162,359-05160,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,516,CLAY ST,4084000,"(37.794857, -122.402143)"
2147,359-05176,359-05170,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,517,CLAY ST,4084000,"(37.794706, -122.402102)"
2148,359-05175,359-05170,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,517,CLAY ST,4084000,"(37.794707, -122.402089)"
2149,359-05174,359-05170,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,517,CLAY ST,4084000,"(37.794709, -122.402077)"
2150,359-05173,359-05170,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,517,CLAY ST,4084000,"(37.79471, -122.402063)"
2151,359-05172,359-05170,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,517,CLAY ST,4084000,"(37.794712, -122.402051)"
2152,359-05196,359-05190,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,519,CLAY ST,4084000,"(37.794697, -122.402173)"
2153,359-05195,359-05190,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,519,CLAY ST,4084000,"(37.794698, -122.402162)"
2154,359-05194,359-05190,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,519,CLAY ST,4084000,"(37.7947, -122.402151)"
2155,359-05193,359-05190,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,519,CLAY ST,4084000,"(37.794701, -122.40214)"
2156,359-05192,359-05190,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,519,CLAY ST,4084000,"(37.794702, -122.402129)"
2157,651-05026,651-05020,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,502,SANSOME ST,11549000,"(37.795003, -122.40145)"
2158,651-05025,651-05020,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,502,SANSOME ST,11549000,"(37.794993, -122.401448)"
2159,441-09470,-,0,Black,SS,N,N,SFMTA,ON,0,MC3, ,947,GENEVA AVE,6139101,"(37.716067, -122.440055)"
2160,596-00389,596-00380,9,Black,MS,N,N,SFMTA,ON,0,MC3, ,38,OTIS ST,10046000,"(37.77241, -122.41969)"
2161,596-00388,596-00380,8,Black,MS,N,N,SFMTA,ON,0,MC3, ,38,OTIS ST,10046000,"(37.77242, -122.419678)"
2162,596-00387,596-00380,7,Black,MS,N,N,SFMTA,ON,0,MC3, ,38,OTIS ST,10046000,"(37.772429, -122.419666)"
2163,596-00386,596-00380,6,Black,MS,N,N,SFMTA,ON,0,MC3, ,38,OTIS ST,10046000,"(37.772439, -122.419654)"
2164,596-00384,596-00380,4,Black,MS,N,N,SFMTA,ON,0,MC3, ,38,OTIS ST,10046000,"(37.772457, -122.419631)"
2165,596-00383,596-00000,1,Black,MS,N,N,SFMTA,ON,0,MC3, ,38,OTIS ST,10046000,"(37.772466, -122.41962)"
2166,596-00382,596-00382,1,Black,MS,N,N,SFMTA,ON,0,MC3, ,38,OTIS ST,10046000,"(37.772475, -122.419609)"
2167,596-00381,596-00381,1,Black,MS,N,N,SFMTA,ON,0,MC3, ,38,OTIS ST,10046000,"(37.772483, -122.419598)"
2168,422-08540,-,0,Black,SS,N,N,SFMTA,ON,0,MC3, ,854,FRONT ST,5874000,"(37.799579, -122.399978)"
2169,422-08520,-,0,Black,SS,N,N,SFMTA,ON,0,MC3, ,852,FRONT ST,5874000,"(37.799566, -122.399975)"
2170,422-08500,-,0,Black,SS,N,N,SFMTA,ON,0,MC3, ,850,FRONT ST,5874000,"(37.799555, -122.399973)"
2171,892-00014,892-00001,14,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796484, -122.394655)"
2172,892-00013,892-00001,13,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796492, -122.394662)"
2173,892-00012,892-00001,12,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796499, -122.394669)"
2174,892-00011,892-00001,11,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796507, -122.394675)"
2175,892-00010,892-00001,10,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796419, -122.394647)"
2176,892-00009,892-00001,9,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796427, -122.394653)"
2177,892-00008,892-00001,8,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796434, -122.39466)"
2178,892-00007,892-00001,7,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796442, -122.394667)"
2179,892-00006,892-00001,6,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796449, -122.394673)"
2180,892-00005,892-00001,5,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796457, -122.39468)"
2181,892-00004,892-00001,4,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796465, -122.394688)"
2182,892-00003,892-00001,3,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796473, -122.394694)"
2183,892-00002,892-00001,2,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.79648, -122.394702)"
2184,892-00001,892-00001,1,Black,MS,N,N,PORT,OFF,892,PortMC2, ,0,EMBARCADERO NORTH,12553201,"(37.796487, -122.394708)"
2185,821-05480,821-05002,48,Black,MS,N,N,PORT,ON,0,PortMC1, ,548,BEALE ST,2868000,"(37.785626, -122.389017)"
2186,821-05460,821-05002,46,Black,MS,N,N,PORT,ON,0,PortMC1, ,546,BEALE ST,2868000,"(37.785633, -122.389024)"
2187,821-05440,821-05002,44,Black,MS,N,N,PORT,ON,0,PortMC1, ,544,BEALE ST,2868000,"(37.78564, -122.389033)"
2188,561-02212,561-02210,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,221,MAIN ST,8629000,"(37.790363, -122.392954)"
2189,561-02190,561-02190,10,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,219,MAIN ST,8629000,"(37.790375, -122.392969)"
2190,561-02199,561-02190,9,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,219,MAIN ST,8629000,"(37.790382, -122.392978)"
2191,561-02198,561-02190,8,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,219,MAIN ST,8629000,"(37.790388, -122.392986)"
2192,561-02197,561-02190,7,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,219,MAIN ST,8629000,"(37.790397, -122.392996)"
2193,561-02196,561-02190,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,219,MAIN ST,8629000,"(37.790404, -122.393005)"
2194,561-02195,561-02190,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,219,MAIN ST,8629000,"(37.790411, -122.393015)"
2195,561-02194,561-02190,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,219,MAIN ST,8629000,"(37.790418, -122.393023)"
2196,561-02193,561-02190,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,219,MAIN ST,8629000,"(37.790426, -122.393032)"
2197,561-02192,561-02190,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,219,MAIN ST,8629000,"(37.790433, -122.393041)"
2198,561-02170,561-02170,10,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,217,MAIN ST,8629000,"(37.790446, -122.393058)"
2199,561-02179,561-02170,9,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,217,MAIN ST,8629000,"(37.790453, -122.393067)"
2200,561-02178,561-02170,8,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,217,MAIN ST,8629000,"(37.790461, -122.393077)"
2201,561-02177,561-02170,7,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,217,MAIN ST,8629000,"(37.790467, -122.393085)"
2202,561-02176,561-02170,6,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,217,MAIN ST,8629000,"(37.790474, -122.393094)"
2203,561-02175,561-02170,5,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,217,MAIN ST,8629000,"(37.790481, -122.393102)"
2204,561-02174,561-02170,4,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,217,MAIN ST,8629000,"(37.790489, -122.393112)"
2205,561-02173,561-02170,3,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,217,MAIN ST,8629000,"(37.790496, -122.39312)"
2206,561-02172,561-02170,2,Black,MS,N,N,SFMTA,ON,0,MC5,Downtown,217,MAIN ST,8629000,"(37.790503, -122.393129)"
2207,569-21263,569-21260,3,Black,MS,N,N,SFMTA,ON,0,MC3, ,2126,MARKET ST,8764201,"(37.766949, -122.429861)"
2208,569-21262,569-21260,2,Black,MS,N,N,SFMTA,ON,0,MC3, ,2126,MARKET ST,8764201,"(37.766957, -122.42985)"
2209,462-05236,462-05230,6,Black,MS,N,N,SFMTA,ON,0,MC3, ,523,HAIGHT ST,6608000,"(37.771935, -122.431304)"
2210,462-05235,462-05230,5,Black,MS,N,N,SFMTA,ON,0,MC3, ,523,HAIGHT ST,6608000,"(37.771937, -122.431293)"
2211,462-05234,462-05230,4,Black,MS,N,N,SFMTA,ON,0,MC3, ,523,HAIGHT ST,6608000,"(37.771938, -122.431279)"
2212,462-05233,462-05230,3,Black,MS,N,N,SFMTA,ON,0,MC3, ,523,HAIGHT ST,6608000,"(37.77194, -122.431266)"
2213,462-05232,462-05230,2,Black,MS,N,N,SFMTA,ON,0,MC3, ,523,HAIGHT ST,6608000,"(37.771942, -122.431254)"
2214,462-05136,462-05130,6,Black,MS,N,N,SFMTA,ON,0,MC3, ,513,HAIGHT ST,6608000,"(37.771981, -122.430942)"
2215,462-05135,462-05130,5,Black,MS,N,N,SFMTA,ON,0,MC3, ,513,HAIGHT ST,6608000,"(37.771983, -122.43093)"
2216,462-05134,462-05130,4,Black,MS,N,N,SFMTA,ON,0,MC3, ,513,HAIGHT ST,6608000,"(37.771984, -122.430919)"
2217,340-00045,340-00040,5,Black,MS,Y,N,SFMTA,ON,0,MC5,South Embarcadero,4,BLUXOME ST,2993000,"(37.77759, -122.396004)"
2218,724-00350,-,0,Black,SS,N,N,SFMTA,ON,0,MC3, ,35,WILLOW ST,13662000,"(37.783633, -122.418545)"
2219,445-01311,445-01310,1,Black,MS,N,N,SFMTA,ON,0,MC3, ,131,GREEN ST,6441000,"(37.800276, -122.402403)"
2220,330-05340,-,0,Black,SS,Y,N,SFMTA,ON,0,MC5,South Embarcadero,534,BRANNAN ST,3080000,"(37.777665, -122.39752)"
2221,418-06025,418-06020,5,Black,MS,N,N,SFMTA,ON,0,MC5,South Embarcadero,602,FOLSOM ST,5660000,"(37.78547, -122.39695)"
2222,442-02042,442-02040,2,Black,MS,N,N,SFMTA,ON,0,MC2, ,204,GOLDEN GATE AVE,6261000,"(37.781904, -122.414074)"
2223,442-02044,442-02040,4,Black,MS,N,N,SFMTA,ON,0,MC2, ,204,GOLDEN GATE AVE,6261000,"(37.781901, -122.414101)"
2224,445-01320,-,0,Black,SS,N,N,SFMTA,ON,0,MC3, ,132,GREEN ST,6441000,"(37.800392, -122.402429)"
2225,470-11680,-,0,Black,SS,N,N,SFMTA,ON,0,MC2, ,1168,HOWARD ST,7049000,"(37.776824, -122.410987)"
